SizeRank,RegionName,StateName,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31
115,"Port St. Lucie, FL",FL,1480.333683064447,1483.7291332268396,1492.6309561467135,1503.8279018351334,1517.76365443879,1516.991710079051,1527.5167500521086,1529.7869182758354,1551.56784192505,1567.363167033187,1586.3385084908386,1600.0927760329698,1623.7965811440015,1664.7687280784232,1692.9191017484934,1712.4568944404964,1725.761564969655,1777.392205318535,1823.922689594494,1881.963495721772,1907.207528637079,1955.45447201994,2005.4210112387232,2056.0044961681647,2090.6920329238687,2083.6463033140503,2091.17823314739,2104.256124174024,2137.027261956877,2155.5424917031905,2171.3221906559843,2174.36772298927,2187.7942740550866,2185.4815821608913,2186.156614631044,2185.3862509481955,2196.0867813426835,2209.4110459671856,2222.884105221523,2233.221039079988,2241.833810955407,2244.404731096316,2243.4616036218754,2255.8510968786095,2265.5413027417185,2273.946532360736,2262.7356608146056,2262.6169756059567,2257.775951984615,2269.537444633428,2276.2530354025625,2283.930898003451,2283.7382699642894,2285.8168438696594,2292.5293773593494,2292.76604719072,2296.8576327942487,2304.4897226065877,2325.036325253081,2338.081416844482
116,"Lafayette, LA",LA,962.1266219790448,959.4024571996276,974.8411900848766,977.063127688162,980.4376414257672,979.7930048172516,981.0202269143642,986.0558359153696,1001.2278643202336,1012.096987715238,1020.7732685213716,1022.05778230751,1025.0838921387444,1020.4240577468016,1024.0280053336794,1028.3152319566566,1044.9383340290722,1058.20103856389,1077.7533800457245,1092.258056577712,1103.531405211776,1113.1299065900585,1123.237051747533,1132.2576465473053,1143.3371211057583,1149.675721759662,1154.4449952126015,1158.4004855695716,1158.11822531942,1159.9541265989048,1156.243178501731,1152.7605722970293,1145.4303269872628,1140.101758399918,1135.549224946186,1142.4857528402886,1147.9911598860183,1162.575530248802,1173.111681432841,1180.429672829947,1177.0873345553423,1177.3117058274238,1182.6555388580157,1191.0002128122003,1202.0288023625556,1204.3762282811706,1206.1552392737728,1209.351146449712,1211.6020085056716,1207.675781031672,1205.6628460166628,1206.4487409401138,1214.503949567256,1219.3947679152266,1221.3106546798867,1221.3904388632416,1221.3378040704786,1227.0596801791214,1232.5042531471213,1231.241130700071
117,"Myrtle Beach, SC",SC,1209.209962573039,1219.1216519768736,1228.1628127410052,1225.5201408257155,1211.0742077453929,1208.8611401505632,1209.7316934232456,1214.7126059845602,1221.1822049704922,1226.1811482679354,1246.7730084527357,1259.0686166684588,1276.3318259021426,1271.7850331423251,1274.2313893547962,1290.1148357177549,1313.748309448408,1340.9331605048258,1375.8564386428636,1412.8332627332438,1446.7778775137067,1475.1647824254462,1484.6139102490454,1502.0878308106603,1508.1739971068353,1534.710757672232,1561.4228151297614,1589.182223071386,1618.970978383375,1631.6931067655871,1637.237699147107,1642.0756708447302,1641.2090826104452,1647.8822230635071,1647.9032424504978,1663.897039083664,1668.6447921706483,1673.3334874102234,1670.297349311372,1675.517745341827,1681.9932279611105,1688.0281543964825,1690.1199260783817,1684.1935515755283,1687.4342046273791,1687.592113526047,1692.7368041730765,1697.590659674201,1711.9442580673283,1717.2352273002036,1726.676061132543,1725.8625979460887,1721.353830957097,1724.3235051439958,1731.7905098780186,1745.0744530720042,1754.6475355406883,1764.052249945389,1776.1978409359135,1778.8068923775843
118,"Springfield, MO",MO,865.5795008434901,870.553539425119,865.5215307066172,867.4578761130031,870.0084600137321,874.4515288073851,879.765198516284,889.7296945377252,891.978994735334,898.6766462313138,905.4635842896956,916.7636804648542,929.014396947144,943.3527192240164,956.7009574196424,963.7694021412163,977.8293281892372,996.3548668293944,1018.7249043396282,1024.2599637547291,1028.88613790743,1034.7618195981772,1050.8161180060754,1064.6100236994107,1073.0892284617985,1075.3922119103036,1082.340859893637,1100.072132194224,1112.4360310312425,1118.169408889119,1113.1082195510528,1119.8080137378065,1128.7010851588573,1137.0543209720972,1140.6323666872745,1144.7999689925632,1148.2196540729742,1148.9233461803644,1148.1026678639723,1149.6578592157364,1152.6443135130608,1155.8082219902424,1164.860294583015,1166.942255069985,1173.7697914000696,1176.3894534506258,1179.915421051938,1181.6355140261292,1184.7509573349255,1193.6903203191673,1201.4087590237095,1202.9784401911809,1204.3653216016712,1207.5706996775186,1210.4607130583713,1216.2626535413035,1217.503911277625,1221.5998444622685,1224.8880806616423,1229.4019362664692
119,"Visalia, CA",CA,1217.023791299487,1224.7982222783055,1227.6420311739068,1234.0858066220644,1226.226950445956,1229.5805579452135,1238.6638143800485,1257.1882336287988,1269.3034546068584,1273.945427551646,1277.193388459945,1290.5371736208929,1314.6549928865209,1333.599352927557,1362.1291248131515,1395.4196289004738,1422.7279812967763,1439.1037706418178,1442.1296495846152,1451.6023518281534,1466.7587991421262,1503.60328482991,1548.4023245979718,1587.153508014988,1596.1688628275394,1591.9192856273698,1578.9508660490658,1569.710400242163,1599.5542554566898,1622.7131231720462,1649.3615655757271,1648.7041692121704,1662.0033025503728,1655.9270681758178,1640.976934787208,1629.820254556918,1631.6442463979697,1646.6728414518736,1662.7432270881009,1677.886413784043,1662.3345861743455,1640.524466479356,1639.7553063604585,1652.2842165635784,1671.820253738714,1677.790579130156,1695.156693104505,1689.7649376062066,1705.9793010485887,1713.0854059872438,1720.8584679551043,1725.825578837458,1736.0923446537558,1756.5679744853878,1761.3887633348131,1766.7336490382206,1758.008348609451,1764.4692106951843,1764.283058803063,1780.669427277721
120,"Killeen, TX",TX,936.0289430683188,939.080189645606,945.2720511639532,946.0857510628464,948.1514700255714,953.9418051631698,962.1023745782998,973.6511245623002,986.323573129552,1000.3041785100154,1010.9959730548986,1019.8522729420748,1025.6931422196665,1039.3455614872823,1051.2541759609055,1074.2350971737617,1094.0072482587248,1119.4629830815193,1141.4536050854426,1160.2969741743116,1179.530531774078,1198.4069956365618,1217.520544672732,1233.2163936458326,1242.5623144223484,1246.8767504446514,1257.246719260875,1269.1242018246928,1279.198998363989,1282.475755136608,1285.4478011160904,1290.7976224014055,1292.8880151936692,1288.5833245627134,1285.8641008236366,1288.328188479269,1294.53807002016,1299.1001063467993,1301.0108282582423,1300.9264578966076,1303.4859397869432,1305.7381281370572,1305.6999923889814,1307.132453773511,1307.5992974776757,1311.7592132171865,1309.194446960904,1309.9398283970952,1307.7238825411357,1309.706527616237,1310.763366067317,1309.717550216929,1308.0010515145125,1308.0952307436662,1310.5574776019582,1311.1341248418614,1313.6163150975765,1316.1451720751002,1322.872276309544,1325.2656689364912
121,"Asheville, NC",NC,1245.1950190188948,1250.612145081297,1253.2620284586048,1260.5874325994805,1255.2358844463504,1261.0324752146496,1270.2530692550722,1280.0326124130909,1291.0480602987818,1301.5831600225465,1306.5538915330048,1313.4067279177386,1325.5888353511016,1347.415219551718,1367.506281510597,1388.2814805085368,1401.2373387035568,1423.4926466578074,1445.9935019211462,1475.9720768996308,1491.3954654185443,1515.5741264205278,1537.3124027699432,1567.078720020661,1588.158959317013,1601.50284423458,1611.2848966004658,1624.117385777703,1653.4456039653917,1671.2354128330724,1683.9179908180658,1684.91726790412,1697.5243079800505,1708.5511430718966,1721.8018421468769,1724.022083041016,1735.5765919095493,1736.2446618462152,1752.696395339008,1747.6589075828003,1752.6929587846116,1750.4226462738643,1752.9349926203784,1757.3182662702147,1761.3681010847076,1761.8972291134262,1770.9394251023868,1783.9418397094412,1792.9455420650193,1805.074191744444,1806.3448391632112,1820.9924416014703,1820.5855266125016,1828.101734064041,1833.1425967686328,1839.647508629815,1842.7021811270529,1846.017179111866,1841.0178015899855,1835.3173806883897
122,"York, PA",PA,939.8128462740832,943.8597536552732,953.5809943179612,955.353426032902,954.2869311915543,953.1886365546864,960.1192065025704,958.850185265424,961.3854446444756,967.20342208452,985.458467046494,995.4706948475116,1004.0807498488492,1001.0022947815291,1000.2120996506987,1006.8585924980018,1022.7589156891664,1042.595928111306,1052.5498349681502,1063.4871280225525,1075.8613770776722,1090.4614045725518,1095.2502214636318,1097.3534769522132,1098.8166396890713,1107.8979865362485,1119.0535574403566,1126.1850724816131,1135.9649077027923,1143.987450778716,1148.9048219921735,1150.5902533223104,1150.120065254351,1143.7424207136353,1146.8808035108748,1153.8742459105183,1170.9848176611051,1173.1073180989056,1177.619566224671,1181.1274614226372,1192.3214515862046,1199.238916367703,1201.693832686581,1212.2795181502922,1214.04390154228,1226.6646722868416,1228.7700892942385,1237.8516065133128,1237.4175487410866,1246.5294919148866,1252.2169277532942,1259.2367757715265,1256.7148820517384,1257.6762262220857,1265.725490323282,1268.9301630996208,1279.5563047869257,1283.9247545956175,1293.2698800015664,1295.8192315430506
123,"Vallejo, CA",CA,1954.7225158384067,1961.1198766341224,1964.8749961858853,1961.5103799250337,1950.9105035465489,1948.587744078688,1958.502103350813,1982.1383056789025,2006.2445399844464,2028.417101279171,2044.1303910755744,2060.569973507311,2079.3539941546105,2079.653926912575,2086.311907099653,2088.2043244472184,2114.6778887735422,2132.261365963064,2160.877299896174,2174.010864980537,2191.33068086735,2204.372698753152,2224.193008726327,2243.029667194448,2253.072032412947,2259.4278779328497,2257.9996771726355,2282.8684435012447,2299.226454183162,2319.7617616382618,2316.7067174567123,2311.1499793770945,2308.393909619311,2297.539906073417,2298.3864941902625,2292.7857476157424,2298.0613965077255,2306.1897748627252,2317.7644249001655,2320.1057830535806,2314.123673985942,2315.558723919384,2313.3026807891542,2323.5703197959865,2321.1354289420847,2336.0922196844863,2334.0074892552475,2348.537775223,2351.3340908094387,2357.887525067319,2364.4870516158303,2367.0179517647534,2375.3893870008446,2378.139236122078,2392.70442495129,2402.0706076602837,2419.4519998870965,2428.6881105019193,2444.7065043867847,2451.681048442603
124,"Santa Maria, CA",CA,2412.103348208924,2420.9289707754547,2425.328452874033,2404.5692269995125,2402.1490664694747,2420.4659868735184,2456.8785484348045,2462.902560760117,2467.5238383673627,2479.0892974133603,2502.747989499631,2537.7045604751384,2553.543493188742,2587.412934128902,2624.893773632144,2674.560060867429,2724.687210369425,2750.1320215569212,2812.327447314521,2866.881572568295,2948.5646874422287,2990.0412510292012,3059.939627418714,3106.763013419627,3131.7245708486394,3142.1012965755704,3185.763525378957,3268.188612356582,3299.4460954061383,3322.1334530975596,3290.5715124659237,3317.7893291721,3310.0096217278124,3332.6516348143673,3328.0648035487093,3319.3203400650164,3367.9736650330415,3375.0194788137856,3395.9814655779405,3337.153630174379,3337.775422386384,3335.543834802788,3369.039603957808,3381.801908680471,3409.427631278814,3434.5319294533374,3430.5666181958854,3442.9281133531517,3405.046951828606,3428.967418355503,3424.869142773138,3459.7547124377825,3475.1372969511835,3502.2288094728583,3518.327957880089,3525.4244998865015,3532.5214870778905,3536.7565840803422,3571.2657095999725,3601.7133538676367
125,"Salinas, CA",CA,2050.651229652689,2052.496144187996,2023.969599988869,2028.4269324080497,2024.8653521926624,2024.833731051093,2027.687796235203,2036.7919089982984,2048.87847502189,2074.057972128976,2101.2815950634613,2115.06843999777,2110.3819917700976,2119.156247609322,2137.6901947507436,2152.564769491583,2167.258269446028,2172.0675909312777,2193.25692046441,2219.107918806099,2254.9068258739167,2271.100496136149,2287.0411773686014,2291.0944650158417,2324.1952123254778,2321.004939782963,2334.151367498843,2350.57271858645,2385.193797753843,2421.335337952753,2418.308022214021,2424.4660734261547,2424.4663624450327,2440.4401487259,2443.991156527833,2478.9553525784463,2490.190223083103,2505.6328549947393,2486.6288519527857,2485.116173445038,2489.8440101745664,2511.4840185160933,2538.31884308575,2553.949795977729,2557.2692638352746,2555.058184956562,2550.115657046414,2553.138607945261,2550.5518706666885,2566.3408559300183,2598.744832503873,2617.613177856104,2623.285198140504,2617.8033735182544,2625.2964017777163,2636.7275684708475,2659.8189507466836,2684.5298837295454,2719.438403567042,2736.734178707221
126,"Salem, OR",OR,1184.0350527936123,1191.9816839238645,1205.0697976785104,1205.647005535532,1201.7067313589037,1201.920323975993,1205.3123363038794,1212.4734244759634,1213.5018130256665,1223.2591764986742,1239.2735525147048,1255.7243517939507,1266.960084635079,1276.4590289894884,1289.5437638945891,1297.6806134132105,1313.6312750782968,1328.423745713049,1350.4710044150484,1367.9094601957026,1382.5098732115548,1394.0830219767208,1408.1323594347225,1416.617806694795,1421.8402352159558,1427.0714076797865,1441.025344392949,1464.912885721606,1485.1154481742176,1504.259974801188,1520.1468070631718,1526.8818668289052,1544.0877118400922,1553.1700740004903,1554.146937540952,1551.783927239974,1556.0693374604114,1566.8224663970886,1574.318873392009,1576.3076487765943,1572.776716245913,1572.3369594009207,1570.1607201169863,1575.5362777447883,1579.768581183297,1585.5032076035104,1585.8112885423734,1600.996391668357,1599.9025140168033,1603.275073105911,1603.4226218239385,1603.6479792695518,1608.2073774802652,1610.9718826738883,1614.8503793377547,1618.2344276588085,1618.0957263923422,1620.9073207960737,1630.735436385412,1631.6391964661975
127,"Mobile, AL",AL,849.7265076102021,850.217485896753,859.80232768952,861.8306294366809,862.93609265212,861.0064057846428,865.8553228662465,868.6558335850698,871.6914559149659,872.3846643355298,885.7903146122112,895.1799828808854,907.5156678122949,917.0595783989776,928.036821153222,944.9729293656792,959.3452097511964,975.3435447237334,986.6387112156866,1004.953717332683,1021.9888921487616,1037.8422168695913,1032.8569638684198,1035.980797289925,1039.070977628521,1045.7025644186383,1057.7898503493066,1063.08421678731,1076.8919042791852,1078.3055754925642,1090.5285713176688,1098.6022918827116,1111.7400362513254,1117.919765492501,1130.5746115660577,1132.334503466815,1138.287872719604,1151.5051943827757,1159.6111320107464,1167.9527322546633,1164.593719216742,1178.4728709541382,1180.8932855322985,1194.2466326413462,1203.1393382799113,1220.7651707851246,1227.5248789730583,1228.387508286712,1230.0110353730145,1231.947561164203,1234.208317747007,1238.104001969861,1247.0146642526763,1248.1734356850586,1253.2679889487729,1249.915426321933,1247.3561760431612,1241.6162702769684,1244.6959599865904,1255.6565920566848
128,"Reading, PA",PA,852.5161488253661,852.1887039106059,853.5490199365628,856.8643718658211,866.427502747944,878.0252010789492,884.4359533176622,894.3254615632784,899.7298321450921,911.30641787931,915.1389940488444,925.7610589294006,943.6452278694376,950.0645426029868,959.1133987136016,967.435059530101,977.6028861854256,994.223261486813,1006.5169342893782,1019.5890674061036,1024.365765798621,1025.701692030701,1036.0228925834033,1055.0313244230497,1059.5678315374528,1070.745411431071,1069.232397503802,1077.3242226937657,1077.6532528091964,1083.544459415504,1094.971227367676,1113.107690797052,1136.16863389977,1156.792907028095,1160.0821088144266,1150.5891540503635,1168.1325838017187,1171.0854278778177,1193.315731327974,1190.1826510452102,1209.2717233227056,1211.2626676809125,1215.0813051127118,1219.78252357932,1221.5357248120863,1230.2134168574178,1242.4615710385524,1252.3704762542986,1242.458610724971,1253.8302524509445,1256.1655438204175,1273.9356735909448,1278.0103625093109,1291.56393848758,1302.580389770406,1309.7024477038808,1319.6302032435538,1326.956703356047,1339.7694178205247,1360.0071261793244
129,"Corpus Christi, TX",TX,1163.8950385470066,1172.028948575915,1174.5700984210207,1169.6390958195109,1160.719570937776,1164.7983992144225,1171.1868303761908,1183.6774675108352,1193.3169383879504,1200.5511469222845,1206.117533658724,1210.916061205646,1212.6866882759236,1212.852647195227,1230.0775789268805,1247.4255773138032,1266.562089914387,1277.7789883821458,1299.125551176816,1320.8054992575037,1327.1631076293602,1326.4912681374506,1330.8833311558342,1342.153610944247,1348.8864522097042,1349.5495905669752,1347.0969120912391,1352.9676321096536,1359.458115805084,1368.552276794192,1366.3247066434174,1364.4470421705769,1362.7766590868075,1368.13769511923,1365.5758032159565,1363.7387257247576,1366.2705959604914,1370.655602776288,1376.8204916222978,1384.7619116394385,1393.2654965434274,1396.9314392170754,1392.6183013589896,1385.2884936910662,1385.77251685379,1395.600579429271,1395.4992609801468,1399.9165244733038,1398.7871434032415,1402.0874281635065,1402.1793561789164,1397.1513162319382,1391.3588382604353,1389.5364196618566,1397.0832354481938,1406.778670084264,1413.8036685690938,1411.8299138337893,1420.2672919113338,1423.7044350336605
130,"Brownsville, TX",TX,992.4739960586558,988.7949032200776,1004.1344831656118,1004.1937357339958,1008.3209505742768,1017.099967181817,1024.6107812009063,1036.5279193112374,1034.181876041603,1043.465907475327,1042.9237500449487,1056.931085615113,1053.284761264553,1063.7703877729325,1070.7214230383047,1085.456050088957,1090.5025114271757,1097.9543884802622,1115.907547294011,1126.9025903937118,1137.0875038851143,1142.541143099607,1158.639481513878,1165.8318349676183,1176.7014421354168,1177.4360557271427,1188.3650088510797,1196.9281816313578,1212.746378779661,1229.1310024676714,1232.3810476200658,1238.0960429009835,1245.955346170903,1256.629266682772,1271.683756627296,1285.1006547820964,1301.5238719112383,1312.7587090962595,1299.588646666263,1302.090808673631,1292.9955378039429,1297.6096312773964,1304.7683966084126,1325.8094506650568,1341.3100869892212,1333.7848722427489,1329.8292815116465,1325.2189701030163,1335.6836180873536,1341.6639834842997,1360.8665569249815,1366.9828745463535,1379.7601744524054,1379.883370144786,1381.607276866749,1371.726404454894,1365.368076154463,1375.2714857062765,1377.530977580972,1381.8787203962795
131,"Manchester, NH",NH,1403.262498840203,1411.7841746910617,1402.8093232703918,1403.1441135318018,1399.7055891017803,1396.3111152329463,1401.8824721658204,1404.6245346871945,1420.4424947013345,1439.333281539135,1462.0340813795224,1481.0565756691692,1495.2027481941388,1501.9812936350302,1504.93007010961,1521.7938246908595,1550.2778608737622,1585.4443298888937,1615.0492416732798,1651.7797074760908,1675.57361419959,1698.0681775061971,1700.5559869140932,1713.2976772452555,1729.5642473611224,1761.0504266346095,1786.264078219008,1801.573134219655,1809.5548476974184,1813.8862041974385,1817.7247561832876,1821.4966733870576,1825.086854975919,1828.670406095284,1837.3795043621133,1843.589957689612,1868.476178675137,1881.527389700052,1899.067076898113,1905.7699265261804,1917.316855681246,1920.097769294455,1922.7652940379353,1921.6137355389276,1936.5922107908032,1942.354470939488,1960.6163273486236,1957.249420884092,1970.948940488204,1969.6411786041392,1968.728278048718,1977.8603278509208,1983.68454872506,1996.263999720264,2009.724240603159,2024.2534362183767,2028.020041105139,2038.5834513486557,2040.458335873854,2058.0033516579483
132,"Fort Wayne, IN",IN,802.1992471172251,807.0211785553602,813.7425709775649,812.8685498569562,810.1337477719931,806.1392415310922,814.1127915108168,827.6167869740418,839.169333912786,844.7096709055376,845.6218872003905,849.6744893853096,855.8889803499306,858.0567079725009,861.7588295201579,871.1257197212077,888.1669978131116,907.4653365471894,920.6044562731736,931.2360744517704,942.1023721630994,953.128146688159,969.8362219695996,982.9893371587988,995.5356045921536,1008.7254952903452,1022.7521125936736,1036.3041808656965,1045.4884219247947,1050.8601828264102,1052.4119307546327,1049.98426968547,1051.0200338827774,1054.974730102875,1057.8399837034642,1061.3678790806337,1064.9863650050954,1070.9393444094364,1074.5956963123845,1079.740904688123,1082.2711870310766,1084.424993144832,1083.3257156569334,1082.0521770024925,1091.6109017068288,1103.4623759039837,1111.2648469250096,1111.3020718641158,1116.856854716439,1119.934911722344,1124.0595995248568,1126.1088362343958,1130.670132463469,1136.928938167698,1148.6724219143955,1162.9377679134216,1166.7379753011126,1167.2932066335818,1170.4676856321153,1180.1975744434872
133,"Gulfport, MS",MS,1008.1413769845734,1016.8772479053516,1020.0297699510272,1035.374341628433,1032.6581620848133,1043.2902741280675,1049.1402607556656,1057.873832946526,1063.634211896327,1072.0895417222418,1064.931293866118,1061.4920994631698,1071.1432838344094,1090.7909795049666,1101.3813397333622,1107.0157285155435,1126.5400488817052,1148.324287810172,1165.8815068603017,1179.1774022405352,1195.9322311829835,1211.1976530010195,1239.2628284150724,1260.88645648995,1273.9504458287493,1274.512960187669,1269.150761131055,1268.4840816499157,1272.7214307948504,1286.269135901752,1291.3656922719035,1309.2395274102971,1315.651495582442,1326.8668155494263,1326.6197464330858,1341.347985445453,1346.165646904123,1351.0615924199224,1353.5668666048753,1375.103446124698,1387.1563673105743,1391.3132353823037,1386.6579481295544,1393.915885385476,1397.436314752038,1408.2275127192106,1405.4685067945638,1397.7410845886238,1407.201146386424,1416.8773854627834,1433.56181607821,1433.3971598194134,1435.246702777898,1437.1497895683403,1451.4777580705256,1450.875614949988,1458.5876325809236,1458.4676573160782,1472.5083029871928,1484.294361530811
134,"Salisbury, MD",DE,1344.8845555100943,1355.1734271839664,1353.159225701629,1336.2974189487306,1336.5645634823145,1335.4443875051363,1358.3909381808387,1373.6801491214646,1387.210441909155,1399.2795217471753,1391.3679435596252,1407.3087993392287,1413.3967973740898,1440.8819016927614,1465.9881533093496,1510.4112953394244,1529.281785580088,1560.0462329308284,1561.7910222638568,1587.2068261768875,1589.855195721155,1611.2657028762665,1617.1540411306437,1631.997313405483,1654.3430445947863,1676.6659851713127,1676.2431513839156,1681.2721158308036,1707.7267828812812,1734.3613589855297,1743.7373547727486,1740.8146029792713,1741.0206716024277,1751.044097817485,1774.1224721383142,1773.49011141867,1773.9567076258,1758.9828955731668,1789.3355228624632,1806.536684950279,1815.280782781414,1797.4772591740418,1797.617181393585,1801.247513466557,1812.047344015,1805.797767478181,1804.5252114709808,1812.7097363314624,1828.7673048573793,1843.7944619642344,1836.3516814610764,1833.3238253159177,1832.248235276868,1849.3988714351167,1868.1959826098705,1885.9706190887784,1902.5692400800929,1924.1029121661131,1940.3455859949688,1959.2276568791892
